sem_bge,comp_bge,exp_bge,form_bge,sem_v2,skills_raw,edu_gap,edu_domain_compat,exp_domain_ratio,label
0.839013,0.1471,0.5,0.5,0.839013,0.1471,0.0,1.0,0.2207,0.6604
0.876103,0.1765,0.5,0.5,0.876103,0.1765,0.0,1.0,0.2647,0.6216
0.829792,0.2059,0.5,0.5,0.829792,0.2059,0.0,1.0,0.3089,0.5731
0.851344,0.1471,0.5,0.5,0.851344,0.1471,0.0,1.0,0.2207,0.6507
0.854483,0.0882,0.5,0.5,0.854483,0.0882,0.0,1.0,0.1323,0.4193
0.832847,0.0588,0.5,0.5,0.832847,0.0588,0.0,0.45,0.0882,0.5343
0.826854,0.2353,0.5,0.5,0.826854,0.2353,0.0,0.45,0.3529,0.7332
0.839488,0.2353,0.5,0.5,0.839488,0.2353,0.0,1.0,0.3529,0.3403
0.799714,0.0294,0.5,0.5,0.799714,0.0294,0.0,1.0,0.0441,0.2661
0.829514,0.1471,0.5,0.5,0.829514,0.1471,0.0,1.0,0.2207,0.2578
0.796544,0.2353,0.5,0.5,0.796544,0.2353,0.0,1.0,0.3529,0.5662
0.861156,0.1176,0.5,0.5,0.861156,0.1176,0.0,1.0,0.1764,0.1857
0.799452,0.0882,0.5,0.5,0.799452,0.0882,0.0,0.45,0.1323,0.3798
0.832072,0.0,0.5,0.5,0.832072,0.0,0.0,1.0,0.0,0.1712
0.81819,0.2059,0.5,0.5,0.81819,0.2059,0.0,1.0,0.3089,0.5828
0.848501,0.2059,0.5,0.5,0.848501,0.2059,0.0,1.0,0.3089,0.5003
0.839906,0.1765,0.5,0.5,0.839906,0.1765,0.0,1.0,0.2647,0.8545
0.847088,0.1471,0.5,0.5,0.847088,0.1471,0.0,1.0,0.2207,0.6992
0.829331,0.1471,0.5,0.5,0.829331,0.1471,0.0,1.0,0.2207,0.7166
0.811026,0.1765,0.5,0.5,0.811026,0.1765,0.0,1.0,0.2647,0.4331
0.836245,0.1176,0.5,0.5,0.836245,0.1176,0.0,1.0,0.1764,0.3368
0.840863,0.1765,0.5,0.5,0.840863,0.1765,0.0,1.0,0.2647,0.3534
0.849309,0.1176,0.5,0.5,0.849309,0.1176,0.0,1.0,0.1764,0.5981
0.819281,0.2353,0.5,0.5,0.819281,0.2353,0.0,1.0,0.3529,0.5731
0.815822,0.2059,0.5,0.5,0.815822,0.2059,0.0,1.0,0.3089,0.6071
0.82357,0.0294,0.5,0.5,0.82357,0.0294,0.0,1.0,0.0441,0.3652
0.839727,0.2059,0.5,0.5,0.839727,0.2059,0.0,1.0,0.3089,0.7817
0.820077,0.1471,0.5,0.5,0.820077,0.1471,0.0,1.0,0.2207,0.3174
0.843361,0.2059,0.5,0.5,0.843361,0.2059,0.0,1.0,0.3089,0.6507
0.807927,0.1765,0.5,0.5,0.807927,0.1765,0.0,1.0,0.2647,0.666
0.848591,0.1176,0.5,0.5,0.848591,0.1176,0.0,1.0,0.1764,0.3694
0.808644,0.1765,0.5,0.5,0.808644,0.1765,0.0,1.0,0.2647,0.8302
0.856398,0.2353,0.5,0.5,0.856398,0.2353,0.0,1.0,0.3529,0.7477
0.843524,0.0882,0.5,0.5,0.843524,0.0882,0.0,1.0,0.1323,0.4227
0.779506,0.0588,0.5,0.5,0.779506,0.0588,0.0,0.45,0.0882,0.1372
0.793228,0.0588,0.5,0.5,0.793228,0.0588,0.0,0.45,0.0882,0.2793
0.769632,0.2059,0.5,0.5,0.769632,0.2059,0.0,1.0,0.3089,0.5149
0.856892,0.1176,0.5,0.5,0.856892,0.1176,0.0,1.0,0.1764,0.7817
0.885148,0.3235,0.5,0.5,0.885148,0.3235,0.0,1.0,0.4853,0.8108
0.793557,0.0882,0.5,0.5,0.793557,0.0882,0.0,0.45,0.1323,0.5759
0.79601,0.1765,0.5,0.5,0.79601,0.1765,0.0,0.45,0.2647,0.5114
0.855908,0.0588,0.5,0.5,0.855908,0.0588,0.0,1.0,0.0882,0.7089
0.851741,0.1471,0.5,0.5,0.851741,0.1471,0.0,1.0,0.2207,0.5177
0.852852,0.2059,0.5,0.5,0.852852,0.2059,0.0,1.0,0.3089,0.5683
0.845112,0.0588,0.5,0.5,0.845112,0.0588,0.0,1.0,0.0882,0.4872
0.859422,0.2941,0.5,0.5,0.859422,0.2941,0.0,1.0,0.4411,0.8545
0.827585,0.1765,0.5,0.5,0.827585,0.1765,0.0,0.45,0.2647,0.3167
0.831623,0.1765,0.5,0.5,0.831623,0.1765,0.0,1.0,0.2647,0.5052
0.82005,0.0882,0.5,0.5,0.82005,0.0882,0.0,1.0,0.1323,0.3021
0.825237,0.1765,0.5,0.5,0.825237,0.1765,0.0,1.0,0.2647,0.6071
0.831025,0.1471,0.5,0.5,0.831025,0.1471,0.0,1.0,0.2207,0.7914
0.894453,0.0882,0.5,0.5,0.894453,0.0882,0.0,1.0,0.1323,0.5177
0.834849,0.2941,0.5,0.5,0.834849,0.2941,0.0,0.45,0.4411,0.675
0.800284,0.0882,0.5,0.5,0.800284,0.0882,0.0,0.45,0.1323,0.6313
0.821702,0.2059,0.5,0.5,0.821702,0.2059,0.0,1.0,0.3089,0.772
0.844128,0.0588,0.5,0.5,0.844128,0.0588,0.0,1.0,0.0882,0.6265
0.842279,0.2353,0.5,0.5,0.842279,0.2353,0.0,1.0,0.3529,0.5974
0.823438,0.0588,0.5,0.5,0.823438,0.0588,0.0,1.0,0.0882,0.5003
0.789249,0.05,0.5,0.5,0.789249,0.05,0.0,1.0,0.075,0.2055
0.829433,0.125,0.5,0.5,0.829433,0.125,0.0,1.0,0.1875,0.2925
0.838741,0.1,0.5,0.5,0.838741,0.1,0.0,1.0,0.15,0.1722
0.741148,0.1,0.5,0.5,0.741148,0.1,0.0,1.0,0.15,0.1649
0.795926,0.075,0.5,0.5,0.795926,0.075,0.0,1.0,0.1125,0.1304
0.808478,0.125,0.5,0.5,0.808478,0.125,0.0,1.0,0.1875,0.1581
0.815663,0.05,0.5,0.5,0.815663,0.05,0.0,1.0,0.075,0.1067
0.77532,0.05,0.5,0.5,0.77532,0.05,0.0,0.75,0.075,0.2146
0.786085,0.1,0.5,0.5,0.786085,0.1,0.0,1.0,0.15,0.2417
0.80909,0.05,0.5,0.5,0.80909,0.05,0.0,1.0,0.075,0.0796
0.843401,0.15,0.5,0.5,0.843401,0.15,0.0,0.45,0.225,0.332
0.828705,0.1,0.5,0.5,0.828705,0.1,0.0,1.0,0.15,0.2507
0.810601,0.075,0.5,0.5,0.810601,0.075,0.0,1.0,0.1125,0.2078
0.816918,0.075,0.5,0.5,0.816918,0.075,0.0,1.0,0.1125,0.1553
0.809283,0.075,0.5,0.5,0.809283,0.075,0.0,1.0,0.1125,0.2468
0.77927,0.125,0.5,0.5,0.77927,0.125,0.0,1.0,0.1875,0.2451
0.767341,0.075,0.5,0.5,0.767341,0.075,0.0,1.0,0.1125,0.1525
0.788865,0.125,0.5,0.5,0.788865,0.125,0.0,1.0,0.1875,0.1423
0.809403,0.025,0.5,0.5,0.809403,0.025,0.0,1.0,0.0375,0.0316
0.821252,0.05,0.5,0.5,0.821252,0.05,0.0,1.0,0.075,0.17
0.800209,0.1,0.5,0.5,0.800209,0.1,0.0,1.0,0.15,0.2411
0.733698,0.025,0.5,0.5,0.733698,0.025,0.0,1.0,0.0375,0.0136
0.836651,0.125,0.5,0.5,0.836651,0.125,0.0,1.0,0.1875,0.3162
0.795729,0.15,0.5,0.5,0.795729,0.15,0.0,0.8,0.225,0.4111
0.852287,0.175,0.5,0.5,0.852287,0.175,0.0,1.0,0.2625,0.2174
0.792177,0.05,0.5,0.5,0.792177,0.05,0.0,1.0,0.075,0.1005
0.788677,0.075,0.5,0.5,0.788677,0.075,0.0,1.0,0.1125,0.1429
0.74838,0.05,0.5,0.5,0.74838,0.05,0.0,1.0,0.075,0.0678
0.792071,0.05,0.5,0.5,0.792071,0.05,0.0,1.0,0.075,0.1067
0.812378,0.1,0.5,0.5,0.812378,0.1,0.0,1.0,0.15,0.2292
0.799182,0.15,0.5,0.5,0.799182,0.15,0.0,1.0,0.225,0.2648
0.792186,0.1,0.5,0.5,0.792186,0.1,0.0,1.0,0.15,0.3399
0.818695,0.1,0.5,0.5,0.818695,0.1,0.0,1.0,0.15,0.3281
0.75609,0.05,0.5,0.5,0.75609,0.05,0.0,1.0,0.075,0.0819
0.774541,0.025,0.5,0.5,0.774541,0.025,0.0,1.0,0.0375,0.0678
0.838511,0.125,0.5,0.5,0.838511,0.125,0.0,1.0,0.1875,0.2609
0.828832,0.075,0.5,0.5,0.828832,0.075,0.0,1.0,0.1125,0.1169
0.817663,0.025,0.5,0.5,0.817663,0.025,0.0,0.8,0.0375,0.0514
0.812696,0.075,0.5,0.5,0.812696,0.075,0.0,1.0,0.1125,0.1276
0.796386,0.075,0.5,0.5,0.796386,0.075,0.0,1.0,0.1125,0.4449
0.800144,0.075,0.5,0.5,0.800144,0.075,0.0,1.0,0.1125,0.0813
0.858772,0.125,0.5,0.5,0.858772,0.125,0.0,1.0,0.1875,0.2038
0.734428,0.05,0.5,0.5,0.734428,0.05,0.0,1.0,0.075,0.1897
0.827839,0.05,0.5,0.5,0.827839,0.05,0.0,0.8,0.075,0.2021
0.798261,0.05,0.5,0.5,0.798261,0.05,0.0,1.0,0.075,0.2947
0.801296,0.125,0.5,0.5,0.801296,0.125,0.0,1.0,0.1875,0.2851
0.825435,0.05,0.5,0.5,0.825435,0.05,0.0,1.0,0.075,0.1468
0.803989,0.05,0.5,0.5,0.803989,0.05,0.0,1.0,0.075,0.1067
0.828691,0.1,0.5,0.5,0.828691,0.1,0.0,1.0,0.15,0.1959
0.780266,0.05,0.5,0.5,0.780266,0.05,0.0,1.0,0.075,0.1174
0.803451,0.0,0.5,0.5,0.803451,0.0,0.0,1.0,0.0,0.3004
0.780466,0.125,0.5,0.5,0.780466,0.125,0.0,1.0,0.1875,0.2061
0.850709,0.1,0.5,0.5,0.850709,0.1,0.0,1.0,0.15,0.2016
0.780265,0.075,0.5,0.5,0.780265,0.075,0.0,1.0,0.1125,0.1739
0.822323,0.075,0.5,0.5,0.822323,0.075,0.0,1.0,0.1125,0.1446
0.820603,0.125,0.5,0.5,0.820603,0.125,0.0,1.0,0.1875,0.1446
0.818077,0.075,0.5,0.5,0.818077,0.075,0.0,1.0,0.1125,0.1446
0.810714,0.125,0.5,0.5,0.810714,0.125,0.0,1.0,0.1875,0.1722
0.804066,0.025,0.5,0.5,0.804066,0.025,0.0,1.0,0.0375,0.0813
0.778569,0.025,0.5,0.5,0.778569,0.025,0.0,1.0,0.0375,0.1897
0.815855,0.075,0.5,0.5,0.815855,0.075,0.0,1.0,0.1125,0.227
0.77379,0.1,0.5,0.5,0.77379,0.1,0.0,1.0,0.15,0.2846
0.791491,0.075,0.5,0.5,0.791491,0.075,0.0,0.8,0.1125,0.2806
0.781617,0.075,0.5,0.5,0.781617,0.075,0.0,1.0,0.1125,0.2349
0.867246,0.1,0.5,0.5,0.867246,0.1,0.0,1.0,0.15,0.2372
0.835998,0.05,0.5,0.5,0.835998,0.05,0.0,1.0,0.075,0.3224
0.788973,0.05,0.5,0.5,0.788973,0.05,0.0,1.0,0.075,0.1067
0.807635,0.1,0.5,0.5,0.807635,0.1,0.0,1.0,0.15,0.1976
0.802055,0.05,0.5,0.5,0.802055,0.05,0.0,1.0,0.075,0.17
0.774958,0.1,0.5,0.5,0.774958,0.1,0.0,0.45,0.15,0.1863
0.858288,0.025,0.5,0.5,0.858288,0.025,0.0,0.8,0.0375,0.1287
0.817114,0.025,0.5,0.5,0.817114,0.025,0.0,1.0,0.0375,0.2925
0.794793,0.075,0.5,0.5,0.794793,0.075,0.0,1.0,0.1125,0.1858
0.852998,0.075,0.5,0.5,0.852998,0.075,0.0,0.75,0.1125,0.2609
0.748803,0.0,0.5,0.5,0.748803,0.0,0.0,1.0,0.0,0.218
0.827308,0.025,0.5,0.5,0.827308,0.025,0.0,1.0,0.0375,0.1897
0.787347,0.075,0.5,0.5,0.787347,0.075,0.0,1.0,0.1125,0.2005
0.791258,0.075,0.5,0.5,0.791258,0.075,0.0,1.0,0.1125,0.2134
0.797547,0.075,0.5,0.5,0.797547,0.075,0.0,1.0,0.1125,0.2462
0.732714,0.025,0.5,0.5,0.732714,0.025,0.0,1.0,0.0375,0.3004
0.811611,0.025,0.5,0.5,0.811611,0.025,0.0,1.0,0.0375,0.0136
0.843342,0.15,0.5,0.5,0.843342,0.15,0.0,1.0,0.225,0.1621
0.841362,0.1,0.5,0.5,0.841362,0.1,0.0,1.0,0.15,0.4308
0.765422,0.05,0.5,0.5,0.765422,0.05,0.0,1.0,0.075,0.2552
0.793355,0.1,0.5,0.5,0.793355,0.1,0.0,1.0,0.15,0.1186
0.835834,0.025,0.5,0.5,0.835834,0.025,0.0,1.0,0.0375,0.1666
0.813326,0.05,0.5,0.5,0.813326,0.05,0.0,1.0,0.075,0.0813
0.794406,0.05,0.5,0.5,0.794406,0.05,0.0,1.0,0.075,0.1722
0.804443,0.05,0.5,0.5,0.804443,0.05,0.0,1.0,0.075,0.0937
0.804501,0.1,0.5,0.5,0.804501,0.1,0.0,1.0,0.15,0.1937
0.814711,0.175,0.5,0.5,0.814711,0.175,0.0,1.0,0.2625,0.2078
0.849967,0.05,0.5,0.5,0.849967,0.05,0.0,0.8,0.075,0.1999
0.861403,0.025,0.5,0.5,0.861403,0.025,0.0,1.0,0.0375,0.192
0.822323,0.125,0.5,0.5,0.822323,0.125,0.0,1.0,0.1875,0.1993
0.816225,0.075,0.5,0.5,0.816225,0.075,0.0,0.8,0.1125,0.3202
0.844194,0.075,0.5,0.5,0.844194,0.075,0.0,0.45,0.1125,0.2055
0.755097,0.075,0.5,0.5,0.755097,0.075,0.0,1.0,0.1125,0.0802
0.865086,0.1,0.5,0.5,0.865086,0.1,0.0,1.0,0.15,0.1965
0.845946,0.1,0.5,0.5,0.845946,0.1,0.0,1.0,0.15,0.2688
0.840513,0.05,0.5,0.5,0.840513,0.05,0.0,1.0,0.075,0.1858
0.775701,0.125,0.5,0.5,0.775701,0.125,0.0,1.0,0.1875,0.2372
0.764725,0.05,0.5,0.5,0.764725,0.05,0.0,1.0,0.075,0.2276
0.799746,0.025,0.5,0.5,0.799746,0.025,0.0,0.8,0.0375,0.5
0.826376,0.1,0.5,0.5,0.826376,0.1,0.0,1.0,0.15,0.2292
0.786698,0.025,0.5,0.5,0.786698,0.025,0.0,1.0,0.0375,0.092
0.775228,0.1,0.5,0.5,0.775228,0.1,0.0,1.0,0.15,0.0887
0.789016,0.05,0.5,0.5,0.789016,0.05,0.0,1.0,0.075,0.0813
0.779018,0.1,0.5,0.5,0.779018,0.1,0.0,1.0,0.15,0.3557
0.789464,0.075,0.5,0.5,0.789464,0.075,0.0,1.0,0.1125,0.1321
0.828713,0.125,0.5,0.5,0.828713,0.125,0.0,1.0,0.1875,0.1547
0.849342,0.125,0.5,0.5,0.849342,0.125,0.0,1.0,0.1875,0.3478
0.832233,0.075,0.5,0.5,0.832233,0.075,0.0,1.0,0.1125,0.2473
0.791012,0.075,0.5,0.5,0.791012,0.075,0.0,1.0,0.1125,0.2055
0.823565,0.1,0.5,0.5,0.823565,0.1,0.0,1.0,0.15,0.2744
0.775626,0.125,0.5,0.5,0.775626,0.125,0.0,1.0,0.1875,0.2055
0.779224,0.05,0.5,0.5,0.779224,0.05,0.0,1.0,0.075,0.1457
0.796868,0.025,0.5,0.5,0.796868,0.025,0.0,0.75,0.0375,0.5
0.798025,0.05,0.5,0.5,0.798025,0.05,0.0,1.0,0.075,0.1186
0.816192,0.0625,0.5,0.5,0.816192,0.0625,0.0,1.0,0.0938,0.451
0.821445,0.0312,0.5,0.5,0.821445,0.0312,0.0,1.0,0.0468,0.299
0.832951,0.1562,0.5,0.5,0.832951,0.1562,0.0,1.0,0.2343,0.3329
0.826452,0.1562,0.5,0.5,0.826452,0.1562,0.0,1.0,0.2343,0.1436
0.8353,0.0938,0.5,0.5,0.8353,0.0938,0.0,1.0,0.1407,0.3253
0.855272,0.0938,0.5,0.5,0.855272,0.0938,0.0,1.0,0.1407,0.357
0.82478,0.125,0.5,0.5,0.82478,0.125,0.0,1.0,0.1875,0.183
0.838093,0.125,0.5,0.5,0.838093,0.125,0.0,1.0,0.1875,0.4199
0.870135,0.0625,0.5,0.5,0.870135,0.0625,0.0,1.0,0.0938,0.3425
0.832081,0.0938,0.5,0.5,0.832081,0.0938,0.0,1.0,0.1407,0.154
0.85554,0.0625,0.5,0.5,0.85554,0.0625,0.0,1.0,0.0938,0.4945
0.758508,0.0,0.5,0.5,0.758508,0.0,0.0,1.0,0.0,0.2555
0.855751,0.0625,0.5,0.5,0.855751,0.0625,0.0,1.0,0.0938,0.4558
0.800996,0.125,0.5,0.5,0.800996,0.125,0.0,1.0,0.1875,0.4537
0.856443,0.0312,0.5,0.5,0.856443,0.0312,0.0,1.0,0.0468,0.154
0.858616,0.0312,0.5,0.5,0.858616,0.0312,0.0,1.0,0.0468,0.5235
0.829911,0.0938,0.5,0.5,0.829911,0.0938,0.0,1.0,0.1407,0.3446
0.827625,0.125,0.5,0.5,0.827625,0.125,0.0,1.0,0.1875,0.3764
0.830661,0.0938,0.5,0.5,0.830661,0.0938,0.0,1.0,0.1407,0.2286
0.838246,0.0,0.5,0.5,0.838246,0.0,0.0,1.0,0.0,0.2894
0.837477,0.0312,0.5,0.5,0.837477,0.0312,0.0,1.0,0.0468,0.4896
0.844896,0.0312,0.5,0.5,0.844896,0.0312,0.0,0.45,0.0468,0.6181
0.802494,0.0625,0.5,0.5,0.802494,0.0625,0.0,0.45,0.0938,0.386
0.847487,0.0312,0.5,0.5,0.847487,0.0312,0.0,0.45,0.0468,0.2141
0.840099,0.0312,0.5,0.5,0.840099,0.0312,0.0,1.0,0.0468,0.183
0.874212,0.0938,0.5,0.5,0.874212,0.0938,0.0,1.0,0.1407,0.4199
0.860624,0.0625,0.5,0.5,0.860624,0.0625,0.0,0.45,0.0938,0.2894
0.805586,0.0938,0.5,0.5,0.805586,0.0938,0.0,1.0,0.1407,0.4606
0.810063,0.0938,0.5,0.5,0.810063,0.0938,0.0,0.8,0.1407,0.3322
0.850411,0.0938,0.5,0.5,0.850411,0.0938,0.0,1.0,0.1407,0.2769
0.875197,0.0625,0.5,0.5,0.875197,0.0625,0.0,1.0,0.0938,0.2797
0.84423,0.125,0.5,0.5,0.84423,0.125,0.0,1.0,0.1875,0.4586
0.823579,0.0938,0.5,0.5,0.823579,0.0938,0.0,1.0,0.1407,0.4586
0.840308,0.0312,0.5,0.5,0.840308,0.0312,0.0,1.0,0.0468,0.5698
0.839989,0.0625,0.5,0.5,0.839989,0.0625,0.0,1.0,0.0938,0.3011
0.831142,0.0625,0.5,0.5,0.831142,0.0625,0.0,0.45,0.0938,0.2383
0.842929,0.0625,0.5,0.5,0.842929,0.0625,0.0,1.0,0.0938,0.2217
0.831622,0.0625,0.5,0.5,0.831622,0.0625,0.0,0.45,0.0938,0.5331
0.844575,0.125,0.5,0.5,0.844575,0.125,0.0,1.0,0.1875,0.2169
0.819067,0.0312,0.5,0.5,0.819067,0.0312,0.0,0.45,0.0468,0.1416
0.851527,0.0625,0.5,0.5,0.851527,0.0625,0.0,1.0,0.0938,0.2769
0.855251,0.125,0.5,0.5,0.855251,0.125,0.0,1.0,0.1875,0.154
0.859437,0.0312,0.5,0.5,0.859437,0.0312,0.0,1.0,0.0468,0.2383
0.877415,0.0,0.5,0.5,0.877415,0.0,0.0,1.0,0.0,0.3377
0.79715,0.0312,0.5,0.5,0.79715,0.0312,0.0,1.0,0.0468,0.0877
0.841104,0.0938,0.5,0.5,0.841104,0.0938,0.0,1.0,0.1407,0.2942
0.812472,0.0625,0.5,0.5,0.812472,0.0625,0.0,0.45,0.0938,0.2894
0.854997,0.0,0.5,0.5,0.854997,0.0,0.0,1.0,0.0,0.154
0.858152,0.125,0.5,0.5,0.858152,0.125,0.0,1.0,0.1875,0.5235
0.831003,0.0,0.5,0.5,0.831003,0.0,0.0,1.0,0.0,0.1568
0.853517,0.1562,0.5,0.5,0.853517,0.1562,0.0,1.0,0.2343,0.2307
0.857248,0.0625,0.5,0.5,0.857248,0.0625,0.0,1.0,0.0938,0.2093
0.816972,0.0625,0.5,0.5,0.816972,0.0625,0.0,1.0,0.0938,0.1754
0.83075,0.1875,0.5,0.5,0.83075,0.1875,0.0,1.0,0.2812,0.2044
0.832513,0.0625,0.5,0.5,0.832513,0.0625,0.0,1.0,0.0938,0.154
0.812673,0.0625,0.5,0.5,0.812673,0.0625,0.0,1.0,0.0938,0.3812
0.855882,0.0625,0.5,0.5,0.855882,0.0625,0.0,1.0,0.0938,0.2479
0.82426,0.0625,0.5,0.5,0.82426,0.0625,0.0,1.0,0.0938,0.154
0.842453,0.0938,0.5,0.5,0.842453,0.0938,0.0,0.45,0.1407,0.2169
0.808636,0.0938,0.5,0.5,0.808636,0.0938,0.0,1.0,0.1407,0.154
0.829179,0.0938,0.5,0.5,0.829179,0.0938,0.0,1.0,0.1407,0.6084
0.797715,0.0938,0.5,0.5,0.797715,0.0938,0.0,1.0,0.1407,0.6057
0.843945,0.0625,0.5,0.5,0.843945,0.0625,0.0,1.0,0.0938,0.1395
0.786153,0.1562,0.5,0.5,0.786153,0.1562,0.0,1.0,0.2343,0.1291
0.826178,0.0625,0.5,0.5,0.826178,0.0625,0.0,1.0,0.0938,0.2769
0.863142,0.125,0.5,0.5,0.863142,0.125,0.0,1.0,0.1875,0.2866
0.835869,0.0,0.5,0.5,0.835869,0.0,0.0,1.0,0.0,0.3329
0.825523,0.0312,0.5,0.5,0.825523,0.0312,0.0,1.0,0.0468,0.3688
0.843686,0.0625,0.5,0.5,0.843686,0.0625,0.0,1.0,0.0938,0.5311
0.850303,0.0,0.5,0.5,0.850303,0.0,0.0,1.0,0.0,0.3135
0.86705,0.1562,0.5,0.5,0.86705,0.1562,0.0,0.45,0.2343,0.4026
0.831874,0.0625,0.5,0.5,0.831874,0.0625,0.0,1.0,0.0938,0.154
0.811202,0.125,0.5,0.5,0.811202,0.125,0.0,1.0,0.1875,0.154
0.848461,0.0938,0.5,0.5,0.848461,0.0938,0.0,1.0,0.1407,0.299
0.824408,0.0,0.5,0.5,0.824408,0.0,0.0,0.45,0.0,0.2894
0.790786,0.0,0.5,0.5,0.790786,0.0,0.0,1.0,0.0,0.2604
0.848723,0.0938,0.5,0.5,0.848723,0.0938,0.0,1.0,0.1407,0.364
0.822403,0.0312,0.5,0.5,0.822403,0.0312,0.0,1.0,0.0468,0.4896
0.801849,0.0312,0.5,0.5,0.801849,0.0312,0.0,0.45,0.0468,0.1146
0.873844,0.125,0.5,0.5,0.873844,0.125,0.0,1.0,0.1875,0.6423
0.820367,0.0938,0.5,0.5,0.820367,0.0938,0.0,1.0,0.1407,0.5262
0.792085,0.1562,0.5,0.5,0.792085,0.1562,0.0,1.0,0.2343,0.4682
0.853998,0.0312,0.5,0.5,0.853998,0.0312,0.0,1.0,0.0468,0.4413
0.826119,0.0938,0.5,0.5,0.826119,0.0938,0.0,1.0,0.1407,0.154
0.873145,0.0312,0.5,0.5,0.873145,0.0312,0.0,1.0,0.0468,0.596
0.832646,0.0312,0.5,0.5,0.832646,0.0312,0.0,1.0,0.0468,0.4586
0.829615,0.0938,0.5,0.5,0.829615,0.0938,0.0,0.45,0.1407,0.2044
0.856845,0.1562,0.5,0.5,0.856845,0.1562,0.0,1.0,0.2343,0.3909
0.808786,0.125,0.5,0.5,0.808786,0.125,0.0,1.0,0.1875,0.1146
0.78902,0.0625,0.5,0.5,0.78902,0.0625,0.0,1.0,0.0938,0.2093
0.814965,0.0312,0.5,0.5,0.814965,0.0312,0.0,1.0,0.0468,0.154
0.828962,0.0,0.5,0.5,0.828962,0.0,0.0,1.0,0.0,0.2894
0.817527,0.125,0.5,0.5,0.817527,0.125,0.0,1.0,0.1875,0.386
0.879504,0.0312,0.5,0.5,0.879504,0.0312,0.0,1.0,0.0468,0.4682
0.870413,0.0,0.5,0.5,0.870413,0.0,0.0,1.0,0.0,0.3329
0.898492,0.0625,0.5,0.5,0.898492,0.0625,0.0,1.0,0.0938,0.2555
0.805453,0.0312,0.5,0.5,0.805453,0.0312,0.0,1.0,0.0468,0.2265
0.893334,0.0,0.5,0.5,0.893334,0.0,0.0,1.0,0.0,0.7244
0.912793,0.0,0.5,0.5,0.912793,0.0,0.0,1.0,0.0,0.6443
0.816905,0.0938,0.5,0.5,0.816905,0.0938,0.0,1.0,0.1407,0.6713
0.84841,0.125,0.5,0.5,0.84841,0.125,0.0,1.0,0.1875,0.3273
0.882732,0.0938,0.5,0.5,0.882732,0.0938,0.0,1.0,0.1407,0.3764
0.871785,0.0625,0.5,0.5,0.871785,0.0625,0.0,1.0,0.0938,0.395
0.811013,0.0625,0.5,0.5,0.811013,0.0625,0.0,0.45,0.0938,0.2217
0.903726,0.0938,0.5,0.5,0.903726,0.0938,0.0,1.0,0.1407,0.5283
0.77786,0.0625,0.5,0.5,0.77786,0.0625,0.0,0.8,0.0938,0.3764
0.842207,0.0938,0.5,0.5,0.842207,0.0938,0.0,1.0,0.1407,0.3785
0.833925,0.0938,0.5,0.5,0.833925,0.0938,0.0,1.0,0.1407,0.2383
0.827379,0.1562,0.5,0.5,0.827379,0.1562,0.0,1.0,0.2343,0.5525
0.839706,0.0625,0.5,0.5,0.839706,0.0625,0.0,1.0,0.0938,0.4682
0.856106,0.0938,0.5,0.5,0.856106,0.0938,0.0,1.0,0.1407,0.4054
0.843601,0.0312,0.5,0.5,0.843601,0.0312,0.0,1.0,0.0468,0.4026
0.830212,0.0938,0.5,0.5,0.830212,0.0938,0.0,1.0,0.1407,0.2044
0.781606,0.0625,0.5,0.5,0.781606,0.0625,0.0,1.0,0.0938,0.192
0.816508,0.125,0.5,0.5,0.816508,0.125,0.0,0.45,0.1875,0.4848
0.859856,0.0938,0.5,0.5,0.859856,0.0938,0.0,0.45,0.1407,0.4413
0.808361,0.0,0.5,0.5,0.808361,0.0,0.0,1.0,0.0,0.1416
0.889865,0.0625,0.5,0.5,0.889865,0.0625,0.0,1.0,0.0938,0.5186
0.756805,0.0,0.5,0.5,0.756805,0.0,0.0,1.0,0.0,0.5
0.760597,0.1053,0.5,0.5,0.760597,0.1053,0.0,1.0,0.158,0.1655
0.774548,0.0263,0.5,0.5,0.774548,0.0263,0.0,0.45,0.0394,0.1168
0.797502,0.1579,0.5,0.5,0.797502,0.1579,0.0,1.0,0.2369,0.1314
0.819161,0.0526,0.5,0.5,0.819161,0.0526,0.0,1.0,0.0789,0.306
0.800482,0.0,0.5,0.5,0.800482,0.0,0.0,0.45,0.0,0.0128
0.822718,0.0263,0.5,0.5,0.822718,0.0263,0.0,1.0,0.0394,0.2263
0.822441,0.0789,0.5,0.5,0.822441,0.0789,0.0,1.0,0.1183,0.6168
0.866934,0.0526,0.5,0.5,0.866934,0.0526,0.0,1.0,0.0789,0.2981
0.876931,0.1316,0.5,0.5,0.876931,0.1316,0.0,1.0,0.1974,0.6381
0.813394,0.0789,0.5,0.5,0.813394,0.0789,0.0,1.0,0.1183,0.6381
0.828572,0.0526,0.5,0.5,0.828572,0.0526,0.0,1.0,0.0789,0.3303
0.883344,0.1316,0.5,0.5,0.883344,0.1316,0.0,1.0,0.1974,0.4891
0.816402,0.0789,0.5,0.5,0.816402,0.0789,0.0,1.0,0.1183,0.1515
0.847594,0.0789,0.5,0.5,0.847594,0.0789,0.0,1.0,0.1183,0.7573
0.865314,0.1579,0.5,0.5,0.865314,0.1579,0.0,1.0,0.2369,0.7786
0.840946,0.0526,0.5,0.5,0.840946,0.0526,0.0,0.45,0.0789,0.6679
